,Carrier,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
12350,American,11,22,6,9.01666666667,9.16666666667,12.4833333333,12.6666666667,328.0,330.0,310.0,-11.0,-9.0,2398,4.0,14.0,0,0,,,,,
12351,Southwest,9,9,2,16.2,11.9166666667,18.9833333333,15.1666666667,227.0,255.0,210.0,229.0,257.0,1495,3.0,14.0,0,0,0.0,4.0,0.0,0.0,225.0
12352,Southwest,11,9,7,9.93333333333,10.0,10.8166666667,11.0833333333,113.0,125.0,99.0,-16.0,-4.0,611,6.0,8.0,0,0,,,,,
12353,Southwest,1,19,6,15.6166666667,15.5833333333,15.65,15.5833333333,62.0,60.0,49.0,4.0,2.0,287,6.0,7.0,0,0,,,,,
12354,American,10,3,5,7.25,7.33333333333,9.65,10.0,144.0,160.0,127.0,-21.0,-5.0,1013,7.0,10.0,0,0,,,,,
12355,American,11,1,6,10.15,10.1666666667,15.5333333333,15.5,203.0,200.0,183.0,2.0,-1.0,1438,12.0,8.0,0,0,,,,,
12356,American,3,15,6,6.03333333333,6.0,8.08333333333,8.25,123.0,135.0,102.0,-10.0,2.0,802,7.0,14.0,0,0,,,,,
12357,Southwest,5,26,1,19.35,19.3333333333,20.2166666667,20.25,52.0,55.0,42.0,-2.0,1.0,276,2.0,8.0,0,0,,,,,
12358,American,9,11,4,8.15,8.16666666667,9.1,9.08333333333,57.0,55.0,39.0,1.0,-1.0,204,4.0,14.0,0,0,,,,,
12359,Southwest,5,17,6,10.55,10.4166666667,12.0166666667,11.8333333333,148.0,145.0,130.0,11.0,8.0,838,9.0,9.0,0,0,,,,,
12360,American,4,2,3,16.0,16.0,18.4,18.75,144.0,165.0,126.0,-21.0,0.0,978,6.0,12.0,0,0,,,,,
12361,American,10,28,2,17.8,17.8333333333,19.7666666667,20.0833333333,178.0,195.0,161.0,-19.0,-2.0,1192,6.0,11.0,0,0,,,,,
12362,American,6,23,1,7.73333333333,7.83333333333,9.76666666667,9.48333333333,182.0,159.0,130.0,17.0,-6.0,867,11.0,41.0,0,0,0.0,0.0,17.0,0.0,0.0
12363,Southwest,2,7,4,11.15,11.1666666667,13.4833333333,13.5833333333,80.0,85.0,63.0,-6.0,-1.0,369,6.0,11.0,0,0,,,,,
12364,American,7,12,6,7.5,7.5,11.2,10.5833333333,162.0,125.0,124.0,37.0,0.0,733,9.0,29.0,0,0,0.0,0.0,37.0,0.0,0.0
12365,American,9,15,1,18.8166666667,18.8333333333,21.7833333333,22.1666666667,118.0,140.0,99.0,-23.0,-1.0,867,4.0,15.0,0,0,,,,,
12366,American,2,8,5,6.7,6.83333333333,11.5666666667,11.6666666667,172.0,170.0,152.0,-6.0,-8.0,1242,3.0,17.0,0,0,,,,,
12367,Southwest,7,25,5,11.5333333333,11.5833333333,12.5333333333,12.6666666667,180.0,185.0,169.0,-8.0,-3.0,1312,3.0,8.0,0,0,,,,,
12368,American,7,13,7,12.0833333333,12.1666666667,18.5,17.9166666667,265.0,225.0,196.0,35.0,-5.0,1616,52.0,17.0,0,0,0.0,0.0,35.0,0.0,0.0
12369,Southwest,7,26,6,20.6,20.5,22.4833333333,22.5833333333,53.0,65.0,43.0,-6.0,6.0,271,3.0,7.0,0,0,,,,,
12370,American,4,2,3,15.5166666667,15.5,17.8166666667,18.1666666667,138.0,160.0,119.0,-21.0,1.0,925,6.0,13.0,0,0,,,,,
12371,Southwest,2,22,5,18.7166666667,18.25,20.5833333333,19.8333333333,112.0,95.0,85.0,45.0,28.0,377,5.0,22.0,0,0,16.0,0.0,17.0,0.0,12.0
12372,Southwest,1,11,5,19.6333333333,19.6666666667,22.2666666667,22.4166666667,98.0,105.0,85.0,-9.0,-2.0,647,4.0,9.0,0,0,,,,,
12373,Southwest,12,31,3,7.06666666667,7.08333333333,8.35,8.08333333333,77.0,60.0,46.0,16.0,-1.0,321,23.0,8.0,0,0,0.0,0.0,16.0,0.0,0.0
12374,American,7,24,4,20.4833333333,19.4166666667,21.7333333333,20.9166666667,135.0,150.0,104.0,49.0,64.0,733,9.0,22.0,0,0,0.0,0.0,0.0,0.0,49.0
12375,Southwest,2,6,3,22.0333333333,19.8333333333,0.216666666667,22.0833333333,131.0,135.0,119.0,128.0,132.0,834,5.0,7.0,0,0,15.0,0.0,0.0,0.0,113.0
12376,Southwest,4,29,2,15.9,15.9166666667,20.4333333333,20.75,152.0,170.0,138.0,-19.0,-1.0,1140,3.0,11.0,0,0,,,,,
12377,Southwest,7,6,7,6.23333333333,6.25,7.1,7.16666666667,52.0,55.0,36.0,-4.0,-1.0,180,7.0,9.0,0,0,,,,,
12378,Southwest,11,27,4,10.4166666667,10.5,11.1666666667,11.3333333333,45.0,50.0,34.0,-10.0,-5.0,174,3.0,8.0,0,0,,,,,
12379,American,9,19,5,6.65,6.66666666667,9.83333333333,9.91666666667,131.0,135.0,111.0,-5.0,-1.0,867,7.0,13.0,0,0,,,,,
12380,Southwest,5,20,2,6.13333333333,6.16666666667,9.91666666667,10.0833333333,167.0,175.0,156.0,-10.0,-2.0,1166,5.0,6.0,0,0,,,,,
12381,American,7,25,5,10.4833333333,10.4166666667,13.9333333333,13.9166666667,147.0,150.0,127.0,1.0,4.0,964,6.0,14.0,0,0,,,,,
12382,American,1,29,2,20.8666666667,20.0,23.45,21.1666666667,215.0,130.0,154.0,137.0,52.0,612,43.0,18.0,0,0,0.0,0.0,85.0,0.0,52.0
12383,Southwest,4,27,7,14.4333333333,14.25,15.7,15.4166666667,76.0,70.0,60.0,17.0,11.0,308,6.0,10.0,0,0,11.0,0.0,6.0,0.0,0.0
12384,American,3,2,7,14.6333333333,14.5,18.1666666667,18.1666666667,152.0,160.0,134.0,0.0,8.0,1068,6.0,12.0,0,0,,,,,
12385,American,6,20,5,20.2166666667,17.5833333333,22.1666666667,19.5833333333,117.0,120.0,99.0,155.0,158.0,700,5.0,13.0,0,0,0.0,0.0,0.0,0.0,155.0
12386,American,6,2,1,9.81666666667,9.58333333333,14.3,14.0,149.0,145.0,109.0,18.0,14.0,868,26.0,14.0,0,0,0.0,0.0,4.0,0.0,14.0
12387,Southwest,8,17,7,8.63333333333,8.66666666667,9.63333333333,9.75,60.0,65.0,46.0,-7.0,-2.0,236,4.0,10.0,0,0,,,,,
12388,American,5,14,3,20.7166666667,18.75,22.1333333333,20.25,85.0,90.0,65.0,113.0,118.0,460,6.0,14.0,0,0,3.0,0.0,0.0,0.0,110.0
12389,American,11,9,7,8.58333333333,8.66666666667,14.5666666667,14.6666666667,239.0,240.0,218.0,-6.0,-5.0,1972,3.0,18.0,0,0,,,,,
12390,American,10,26,7,6.86666666667,6.83333333333,12.0166666667,11.8333333333,189.0,180.0,152.0,11.0,2.0,1235,24.0,13.0,0,0,,,,,
12391,Southwest,10,4,6,19.4166666667,19.5,20.1833333333,20.3333333333,46.0,50.0,37.0,-9.0,-5.0,133,2.0,7.0,0,0,,,,,
12392,Southwest,2,21,4,12.3333333333,10.5833333333,13.75,12.0,85.0,85.0,56.0,105.0,105.0,447,2.0,27.0,0,0,0.0,0.0,1.0,0.0,104.0
12393,Southwest,1,4,5,10.0166666667,10.0,10.6666666667,10.5833333333,99.0,95.0,83.0,5.0,1.0,451,6.0,10.0,0,0,,,,,
12394,American,11,14,5,20.6166666667,18.25,23.35,21.25,164.0,180.0,143.0,126.0,142.0,1013,5.0,16.0,0,0,0.0,7.0,0.0,0.0,119.0
12395,Southwest,8,29,5,5.91666666667,6.0,7.25,7.66666666667,140.0,160.0,122.0,-25.0,-5.0,838,6.0,12.0,0,0,,,,,
12396,Southwest,4,14,1,10.6833333333,9.83333333333,12.85,12.3333333333,130.0,150.0,116.0,31.0,51.0,861,4.0,10.0,0,0,29.0,0.0,0.0,0.0,2.0
12397,American,4,25,5,17.7833333333,17.75,19.4666666667,18.6666666667,101.0,55.0,51.0,48.0,2.0,190,6.0,44.0,0,0,0.0,0.0,48.0,0.0,0.0
12398,American,6,11,3,19.2166666667,19.25,22.1666666667,22.4166666667,357.0,370.0,331.0,-15.0,-2.0,2475,9.0,17.0,0,0,,,,,
12399,Southwest,4,29,2,6.91666666667,6.91666666667,8.16666666667,8.08333333333,75.0,70.0,63.0,5.0,0.0,367,3.0,9.0,0,0,,,,,
12400,Southwest,7,3,4,20.3166666667,20.3333333333,21.2666666667,21.3333333333,57.0,60.0,44.0,-4.0,-1.0,223,2.0,11.0,0,0,,,,,
12401,American,10,31,5,7.98333333333,8.08333333333,9.1,9.25,67.0,70.0,47.0,-9.0,-6.0,258,6.0,14.0,0,0,,,,,
12402,American,10,15,3,17.8,17.0833333333,19.5666666667,18.9166666667,166.0,170.0,144.0,39.0,43.0,1062,9.0,13.0,0,0,13.0,0.0,0.0,0.0,26.0
12403,Southwest,5,12,1,16.1333333333,15.9166666667,17.35,17.25,73.0,80.0,67.0,6.0,13.0,451,2.0,4.0,0,0,,,,,
12404,Southwest,9,21,7,14.75,14.8333333333,15.4666666667,15.8333333333,43.0,60.0,33.0,-22.0,-5.0,174,4.0,6.0,0,0,,,,,
12405,American,7,23,3,10.7666666667,10.8333333333,12.1833333333,12.3333333333,85.0,90.0,62.0,-9.0,-4.0,460,13.0,10.0,0,0,,,,,
12406,Southwest,5,15,4,13.1,13.0833333333,14.0333333333,14.1666666667,56.0,65.0,45.0,-8.0,1.0,223,2.0,9.0,0,0,,,,,
12407,Southwest,4,20,7,7.28333333333,7.33333333333,8.03333333333,8.16666666667,45.0,50.0,32.0,-8.0,-3.0,180,5.0,8.0,0,0,,,,,
12408,American,2,18,1,7.95,8.0,13.6,13.6666666667,219.0,220.0,204.0,-4.0,-3.0,1652,4.0,11.0,0,0,,,,,
12409,American,5,24,6,14.4333333333,14.4166666667,17.1166666667,17.25,221.0,230.0,198.0,-8.0,1.0,1389,6.0,17.0,0,0,,,,,
12410,Southwest,10,12,7,21.1,21.0833333333,22.5,22.5833333333,84.0,90.0,69.0,-5.0,1.0,461,6.0,9.0,0,0,,,,,
12411,Southwest,7,6,7,7.05,7.08333333333,9.31666666667,9.41666666667,76.0,80.0,68.0,-6.0,-2.0,496,3.0,5.0,0,0,,,,,
12412,American,8,7,4,12.3166666667,12.5,14.1166666667,14.0333333333,168.0,152.0,122.0,5.0,-11.0,733,6.0,40.0,0,0,,,,,
12413,American,11,7,5,16.7,16.8333333333,21.5166666667,21.6666666667,169.0,170.0,148.0,-9.0,-8.0,1205,5.0,16.0,0,0,,,,,
12414,American,12,1,1,13.6166666667,13.4166666667,16.4,16.3333333333,107.0,115.0,83.0,4.0,12.0,641,12.0,12.0,0,0,,,,,
12415,Southwest,1,1,2,19.4166666667,19.0833333333,19.45,19.1666666667,62.0,65.0,51.0,17.0,20.0,335,4.0,7.0,0,0,0.0,0.0,0.0,0.0,17.0
12416,American,12,28,7,18.6333333333,18.6666666667,19.7,19.9166666667,64.0,75.0,42.0,-13.0,-2.0,236,7.0,15.0,0,0,,,,,
12417,Southwest,5,20,2,11.6166666667,11.5833333333,14.1333333333,14.3333333333,91.0,105.0,82.0,-12.0,2.0,550,4.0,5.0,0,0,,,,,
12418,American,1,14,1,10.85,10.9166666667,11.7666666667,12.0833333333,175.0,190.0,157.0,-19.0,-4.0,1171,3.0,15.0,0,0,,,,,
12419,Southwest,2,10,7,18.2833333333,18.0833333333,18.4333333333,18.3333333333,69.0,75.0,58.0,6.0,12.0,365,5.0,6.0,0,0,,,,,
12420,Southwest,10,9,4,6.46666666667,6.5,8.13333333333,8.25,160.0,165.0,147.0,-7.0,-2.0,957,3.0,10.0,0,0,,,,,
12421,Southwest,3,19,3,12.6166666667,12.6666666667,13.8833333333,14.0,76.0,80.0,64.0,-7.0,-3.0,423,6.0,6.0,0,0,,,,,
12422,Southwest,4,12,6,17.4833333333,17.4166666667,23.35,23.25,232.0,230.0,220.0,6.0,4.0,1733,4.0,8.0,0,0,,,,,
12423,American,4,1,2,13.5833333333,13.5833333333,15.05,14.9166666667,208.0,200.0,187.0,8.0,0.0,1231,4.0,17.0,0,0,,,,,
12424,Southwest,12,4,4,13.7666666667,13.75,14.9333333333,15.0,70.0,75.0,54.0,-4.0,1.0,337,4.0,12.0,0,0,,,,,
12425,Southwest,8,22,5,9.88333333333,9.91666666667,10.2166666667,10.4166666667,80.0,90.0,69.0,-12.0,-2.0,478,3.0,8.0,0,0,,,,,
12426,American,5,12,1,11.0833333333,10.9166666667,14.0666666667,14.0833333333,119.0,130.0,94.0,-1.0,10.0,732,15.0,10.0,0,0,,,,,
12427,Southwest,6,9,1,12.3166666667,12.3333333333,13.7166666667,14.0,144.0,160.0,131.0,-17.0,-1.0,993,4.0,9.0,0,0,,,,,
12428,Southwest,12,12,5,18.0333333333,18.0,19.8333333333,19.9166666667,108.0,115.0,95.0,-5.0,2.0,570,5.0,8.0,0,0,,,,,
12429,Southwest,1,18,5,10.2,10.0833333333,11.3833333333,11.1666666667,71.0,65.0,52.0,13.0,7.0,347,5.0,14.0,0,0,,,,,
12430,American,4,16,3,19.1666666667,19.1666666667,0.516666666667,0.5,201.0,200.0,176.0,1.0,0.0,1464,3.0,22.0,0,0,,,,,
12431,Southwest,7,13,7,9.05,9.08333333333,14.3833333333,14.75,200.0,220.0,191.0,-22.0,-2.0,1552,3.0,6.0,0,0,,,,,
12432,American,3,1,6,18.9833333333,19.0,22.35,22.5,382.0,390.0,347.0,-9.0,-1.0,2611,15.0,20.0,0,0,,,,,
12433,American,3,24,1,14.95,15.0,16.2833333333,16.25,80.0,75.0,55.0,2.0,-3.0,258,8.0,17.0,0,0,,,,,
12434,Southwest,6,1,7,14.1666666667,14.25,14.35,14.4166666667,71.0,70.0,58.0,-4.0,-5.0,307,3.0,10.0,0,0,,,,,
12435,Southwest,6,7,6,19.8666666667,19.3333333333,21.8,20.9166666667,176.0,155.0,132.0,53.0,32.0,895,9.0,35.0,0,0,0.0,0.0,23.0,0.0,30.0
12436,Southwest,3,31,1,13.1,11.9166666667,13.6166666667,12.5833333333,91.0,100.0,81.0,62.0,71.0,495,5.0,5.0,0,0,0.0,17.0,0.0,0.0,45.0
12437,American,10,3,5,10.4833333333,10.5833333333,11.95,12.0,208.0,205.0,190.0,-3.0,-6.0,1313,4.0,14.0,0,0,,,,,
12438,American,10,15,3,6.13333333333,6.0,7.03333333333,7.0,54.0,60.0,39.0,2.0,8.0,190,5.0,10.0,0,0,,,,,
12439,Southwest,5,21,3,20.15,20.1666666667,21.6166666667,21.4166666667,88.0,75.0,75.0,12.0,-1.0,389,7.0,6.0,0,0,,,,,
12440,American,8,8,5,9.25,9.08333333333,10.1833333333,10.0,176.0,175.0,150.0,11.0,10.0,1189,8.0,18.0,0,0,,,,,
12441,American,12,8,1,16.1333333333,16.3333333333,19.0666666667,19.1666666667,116.0,110.0,82.0,-6.0,-12.0,592,9.0,25.0,0,0,,,,,
12442,American,12,2,2,18.5,18.5,19.7166666667,19.8333333333,133.0,140.0,104.0,-7.0,0.0,719,18.0,11.0,0,0,,,,,
12443,Southwest,9,24,3,11.9,11.9166666667,13.9,14.0,60.0,65.0,46.0,-6.0,-1.0,284,4.0,10.0,0,0,,,,,
12444,American,7,31,4,7.38333333333,7.5,10.6333333333,10.9166666667,135.0,145.0,114.0,-17.0,-7.0,862,6.0,15.0,0,0,,,,,
12445,Southwest,12,27,6,7.95,7.66666666667,10.6666666667,10.8333333333,343.0,370.0,331.0,-10.0,17.0,2363,4.0,8.0,0,0,,,,,
12446,Southwest,1,12,6,18.8666666667,18.9166666667,20.2666666667,20.25,84.0,80.0,65.0,1.0,-3.0,417,4.0,15.0,0,0,,,,,
12447,American,7,11,5,16.35,16.4166666667,17.9333333333,18.0,95.0,95.0,69.0,-4.0,-4.0,448,19.0,7.0,0,0,,,,,
12448,Southwest,10,12,7,16.0,15.8333333333,17.3666666667,17.25,82.0,85.0,54.0,7.0,10.0,238,6.0,22.0,0,0,,,,,
12449,Southwest,7,17,4,7.4,7.41666666667,10.7833333333,10.8333333333,143.0,145.0,125.0,-3.0,-1.0,948,8.0,10.0,0,0,,,,,
12450,American,8,21,4,17.0333333333,17.0,20.3333333333,20.4166666667,138.0,145.0,121.0,-5.0,2.0,929,6.0,11.0,0,0,,,,,
12451,Southwest,11,23,7,14.25,14.3333333333,15.2333333333,15.4166666667,179.0,185.0,166.0,-11.0,-5.0,1099,5.0,8.0,0,0,,,,,
12452,American,3,24,1,10.5166666667,10.6666666667,14.5333333333,13.9166666667,241.0,195.0,180.0,37.0,-9.0,1097,5.0,56.0,0,0,0.0,0.0,37.0,0.0,0.0
12453,American,1,25,5,0.116666666667,21.4166666667,1.35,22.8333333333,74.0,85.0,53.0,151.0,162.0,337,11.0,10.0,0,0,130.0,0.0,0.0,0.0,21.0
12454,Southwest,7,30,3,16.1666666667,15.8333333333,18.7666666667,18.75,96.0,115.0,83.0,1.0,20.0,585,3.0,10.0,0,0,,,,,
12455,Southwest,4,19,6,21.7,21.3333333333,22.9666666667,22.75,76.0,85.0,62.0,13.0,22.0,423,4.0,10.0,0,0,,,,,
12456,Southwest,5,8,4,7.78333333333,7.83333333333,8.71666666667,8.75,176.0,175.0,166.0,-2.0,-3.0,1069,5.0,5.0,0,0,,,,,
12457,American,5,20,2,17.5833333333,17.5833333333,19.1,18.75,151.0,130.0,102.0,21.0,0.0,612,7.0,42.0,0,0,0.0,0.0,21.0,0.0,0.0
12458,American,4,10,4,20.15,20.25,20.95,21.25,48.0,60.0,34.0,-18.0,-6.0,204,3.0,11.0,0,0,,,,,
12459,Southwest,12,26,5,13.6666666667,13.6666666667,14.8333333333,14.9166666667,70.0,75.0,53.0,-5.0,0.0,318,4.0,13.0,0,0,,,,,
12460,American,10,30,4,9.93333333333,10.0,12.7166666667,12.8333333333,107.0,110.0,85.0,-7.0,-4.0,647,5.0,17.0,0,0,,,,,
12461,Southwest,5,1,4,17.4166666667,17.4166666667,18.7833333333,18.9166666667,82.0,90.0,69.0,-8.0,0.0,447,4.0,9.0,0,0,,,,,
12462,American,5,30,5,17.3833333333,17.25,19.9833333333,20.0833333333,216.0,230.0,190.0,-6.0,8.0,1372,5.0,21.0,0,0,,,,,
12463,Southwest,8,17,7,8.75,8.66666666667,11.0333333333,11.0,77.0,80.0,61.0,2.0,5.0,410,2.0,14.0,0,0,,,,,
12464,American,3,3,1,,15.6666666667,,16.9166666667,,75.0,,,,328,,,1,0,,,,,
12465,Southwest,12,23,2,13.4333333333,13.4166666667,14.5833333333,14.5,69.0,65.0,52.0,5.0,1.0,342,8.0,9.0,0,0,,,,,
12466,American,9,11,4,18.1166666667,18.1666666667,20.85,21.0,104.0,110.0,88.0,-9.0,-3.0,612,4.0,12.0,0,0,,,,,
12467,Southwest,2,29,5,15.0,15.0,17.7333333333,18.0,224.0,240.0,209.0,-16.0,0.0,1407,2.0,13.0,0,0,,,,,
12468,American,12,30,2,7.5,7.5,9.38333333333,9.5,113.0,120.0,85.0,-7.0,0.0,551,9.0,19.0,0,0,,,,,
12469,American,3,9,7,21.25,21.0,0.0833333333333,0.166666666667,170.0,190.0,154.0,-5.0,15.0,1258,5.0,11.0,0,0,,,,,
12470,Southwest,8,19,2,11.6,11.4166666667,12.5333333333,12.4166666667,56.0,60.0,45.0,7.0,11.0,248,3.0,8.0,0,0,,,,,
12471,American,5,20,2,5.91666666667,6.0,11.5166666667,11.6666666667,216.0,220.0,191.0,-9.0,-5.0,1616,15.0,10.0,0,0,,,,,
12472,Southwest,3,4,2,15.8,14.8333333333,17.55,16.75,165.0,175.0,153.0,48.0,58.0,1105,3.0,9.0,0,0,4.0,0.0,0.0,0.0,44.0
12473,American,12,29,1,6.28333333333,6.33333333333,8.96666666667,9.16666666667,101.0,110.0,90.0,-12.0,-3.0,719,3.0,8.0,0,0,,,,,
12474,American,8,1,5,10.7333333333,10.5833333333,12.5166666667,12.25,107.0,100.0,77.0,16.0,9.0,551,16.0,14.0,0,0,0.0,0.0,7.0,0.0,9.0
12475,American,7,4,5,6.58333333333,6.5,9.01666666667,8.91666666667,146.0,145.0,128.0,6.0,5.0,946,5.0,13.0,0,0,,,,,
12476,Southwest,1,2,3,15.0666666667,14.4166666667,18.6833333333,18.0,157.0,155.0,129.0,41.0,39.0,1024,8.0,20.0,0,0,39.0,0.0,2.0,0.0,0.0
12477,American,4,17,4,20.2833333333,19.3333333333,23.3166666667,22.5833333333,122.0,135.0,98.0,44.0,57.0,733,7.0,17.0,0,0,44.0,0.0,0.0,0.0,0.0
12478,American,8,18,1,13.1,12.9166666667,19.1833333333,19.0833333333,245.0,250.0,213.0,6.0,11.0,1745,10.0,22.0,0,0,,,,,
12479,American,11,9,7,11.2333333333,11.3333333333,12.9666666667,13.3333333333,164.0,180.0,140.0,-22.0,-6.0,936,17.0,7.0,0,0,,,,,
12480,American,5,6,2,16.7166666667,16.25,17.7666666667,17.25,63.0,60.0,35.0,31.0,28.0,193,9.0,19.0,0,0,28.0,0.0,3.0,0.0,0.0
12481,Southwest,1,14,1,20.55,20.5833333333,21.2833333333,21.4166666667,44.0,50.0,30.0,-8.0,-2.0,180,4.0,10.0,0,0,,,,,
12482,Southwest,10,10,5,19.9333333333,19.8333333333,22.4166666667,22.5,149.0,160.0,140.0,-5.0,6.0,1073,3.0,6.0,0,0,,,,,
12483,American,9,28,7,6.38333333333,6.5,10.3666666667,10.3333333333,239.0,230.0,222.0,2.0,-7.0,1674,3.0,14.0,0,0,,,,,
12484,American,6,24,2,11.15,10.0833333333,13.75,12.5833333333,276.0,270.0,233.0,70.0,64.0,1846,5.0,38.0,0,0,0.0,0.0,70.0,0.0,0.0
12485,Southwest,4,8,2,16.5333333333,16.5833333333,17.4,17.5,112.0,115.0,100.0,-6.0,-3.0,629,3.0,9.0,0,0,,,,,
12486,Southwest,4,15,2,12.55,12.5833333333,13.25,13.25,102.0,100.0,87.0,0.0,-2.0,507,9.0,6.0,0,0,,,,,
12487,Southwest,7,25,5,11.3333333333,11.25,12.4,12.4166666667,64.0,70.0,52.0,-1.0,5.0,328,4.0,8.0,0,0,,,,,
12488,Southwest,6,3,2,12.0333333333,11.9166666667,14.1833333333,14.0,309.0,305.0,295.0,11.0,7.0,2155,5.0,9.0,0,0,,,,,
12489,Southwest,1,21,1,5.98333333333,6.0,6.9,7.0,55.0,60.0,40.0,-6.0,-1.0,197,4.0,11.0,0,0,,,,,
12490,Southwest,1,20,7,15.3333333333,15.25,18.4666666667,18.5,128.0,135.0,115.0,-2.0,5.0,869,4.0,9.0,0,0,,,,,
12491,American,4,30,3,11.8,9.5,17.1,14.9166666667,198.0,205.0,175.0,131.0,138.0,1464,6.0,17.0,0,0,126.0,0.0,0.0,0.0,5.0
12492,American,9,23,2,12.9166666667,13.0833333333,21.2833333333,21.5833333333,322.0,330.0,293.0,-18.0,-10.0,2556,18.0,11.0,0,0,,,,,
12493,Southwest,3,23,7,8.61666666667,8.58333333333,9.93333333333,10.0,79.0,85.0,66.0,-4.0,2.0,369,2.0,11.0,0,0,,,,,
12494,American,1,26,6,20.9666666667,21.0833333333,0.433333333333,0.75,148.0,160.0,131.0,-19.0,-7.0,1213,4.0,13.0,0,0,,,,,
12495,American,6,26,4,17.2,17.0833333333,21.8333333333,21.8333333333,218.0,225.0,191.0,0.0,7.0,1562,7.0,20.0,0,0,,,,,
12496,Southwest,10,7,2,19.3166666667,19.3333333333,21.6833333333,22.0,262.0,280.0,245.0,-19.0,-1.0,1838,3.0,14.0,0,0,,,,,
12497,American,4,6,7,12.55,12.5833333333,17.0666666667,16.8333333333,151.0,135.0,108.0,14.0,-2.0,868,28.0,15.0,0,0,,,,,
12498,American,11,9,7,19.3,19.25,20.3833333333,20.5,185.0,195.0,169.0,-7.0,3.0,1205,5.0,11.0,0,0,,,,,
12499,Southwest,6,16,1,18.9833333333,18.1666666667,20.4166666667,19.5833333333,86.0,85.0,70.0,50.0,49.0,423,3.0,13.0,0,0,0.0,0.0,1.0,0.0,49.0
12500,Southwest,3,12,3,6.01666666667,6.0,7.23333333333,7.41666666667,73.0,85.0,62.0,-11.0,1.0,480,2.0,9.0,0,0,,,,,
12501,American,11,6,4,16.75,16.75,18.6166666667,18.75,112.0,120.0,89.0,-8.0,0.0,551,11.0,12.0,0,0,,,,,
12502,Southwest,2,27,3,15.1333333333,14.9166666667,19.0166666667,18.9166666667,173.0,180.0,165.0,6.0,13.0,1342,2.0,6.0,0,0,,,,,
12503,American,11,1,6,7.06666666667,7.08333333333,8.51666666667,8.75,147.0,160.0,125.0,-14.0,-1.0,936,7.0,15.0,0,0,,,,,
12504,American,6,9,1,15.6666666667,15.3333333333,23.0333333333,21.1666666667,382.0,290.0,268.0,112.0,20.0,2165,3.0,111.0,0,0,15.0,0.0,92.0,0.0,5.0
12505,Southwest,9,25,4,17.05,16.9166666667,18.8333333333,18.75,107.0,110.0,93.0,5.0,8.0,647,6.0,8.0,0,0,,,,,
12506,American,9,4,4,19.4833333333,19.6666666667,22.75,23.0833333333,136.0,145.0,114.0,-20.0,-11.0,887,7.0,15.0,0,0,,,,,
12507,Southwest,1,30,3,10.1833333333,10.1666666667,12.2333333333,12.3333333333,123.0,130.0,114.0,-6.0,1.0,829,3.0,6.0,0,0,,,,,
12508,Southwest,7,29,2,7.96666666667,7.66666666667,12.4833333333,12.3333333333,151.0,160.0,134.0,9.0,18.0,1037,2.0,15.0,0,0,,,,,
12509,American,2,7,4,17.0333333333,16.75,21.4,21.3333333333,142.0,155.0,120.0,4.0,17.0,1055,6.0,16.0,0,0,,,,,
12510,Southwest,11,10,1,12.0666666667,12.1666666667,13.3166666667,13.4166666667,75.0,75.0,55.0,-6.0,-6.0,328,8.0,12.0,0,0,,,,,
12511,American,9,6,6,7.6,7.66666666667,8.56666666667,8.75,58.0,65.0,41.0,-11.0,-4.0,247,7.0,10.0,0,0,,,,,
12512,Southwest,6,24,2,6.16666666667,6.16666666667,8.85,8.75,101.0,95.0,78.0,6.0,0.0,507,8.0,15.0,0,0,,,,,
12513,American,5,27,2,,13.0833333333,,16.9833333333,,174.0,,,,1192,,,1,0,,,,,
12514,American,8,23,6,10.25,10.3333333333,13.05,13.25,108.0,115.0,92.0,-12.0,-5.0,647,7.0,9.0,0,0,,,,,
12515,Southwest,8,15,5,6.08333333333,6.08333333333,11.2666666667,11.5833333333,191.0,210.0,179.0,-19.0,0.0,1521,3.0,9.0,0,0,,,,,
12516,Southwest,7,25,5,8.08333333333,8.08333333333,10.45,10.5,82.0,85.0,68.0,-3.0,0.0,468,3.0,11.0,0,0,,,,,
12517,Southwest,9,4,4,6.7,6.66666666667,11.8166666667,11.8333333333,187.0,190.0,171.0,-1.0,2.0,1363,4.0,12.0,0,0,,,,,
12518,Southwest,9,26,5,10.0666666667,10.0833333333,12.7166666667,12.8333333333,99.0,105.0,86.0,-7.0,-1.0,587,5.0,8.0,0,0,,,,,
12519,Southwest,9,21,7,9.71666666667,9.75,11.2833333333,11.3333333333,94.0,95.0,79.0,-3.0,-2.0,534,6.0,9.0,0,0,,,,,
12520,American,9,11,4,20.65,20.5833333333,0.133333333333,0.0833333333333,149.0,150.0,126.0,3.0,4.0,984,5.0,18.0,0,0,,,,,
12521,Southwest,10,15,3,12.6,12.5833333333,13.7,14.0,66.0,85.0,52.0,-18.0,1.0,336,4.0,10.0,0,0,,,,,
12522,American,2,17,7,,14.0833333333,,16.8333333333,,165.0,,,,978,,,1,0,,,,,
12523,Southwest,5,28,3,13.6666666667,13.5833333333,14.9166666667,14.9166666667,75.0,80.0,58.0,0.0,5.0,345,4.0,13.0,0,0,,,,,
